"","abelmoschus","acacia","acalypha","acer","actinidia","aesculus","agropyron","albizia","allium","alnus","amaranthus","anacardium","ananas","annona","anthurium","apium","arachis","areca","artemisia","artocarpus","asparagus","avena","averrhoa","bambusa","bauhinia","berberis","beta","betula","brassica","bromus","cajanus","calophyllum","camellia","capsicum","carica","carya","cassia","castanea","casuarina","chamaecyparis","chenopodium","chrysanthemum","chrysophyllum","cicer","cichorium","cinnamomum","citrullus","citrus","clerodendrum","cocos","codiaeum","coffea","colocasia","convolvulus","corchorus","corylus","crataegus","crotalaria","croton","cucumis","cucurbita","cycas","cydonia","cynara","cynodon","cyperus","dahlia","datura","daucus","dianthus","digitaria","dimocarpus","dioscorea","diospyros","dracaena","echinochloa","elaeis","eleusine","elymus","eriobotrya","erythrina","eucalyptus","eugenia","euonymus","euphorbia","fagus","festuca","ficus","fortunella","fragaria","fraxinus","garcinia","gardenia","gladiolus","glycine","gossypium","hedera","helianthus","hemerocallis","hevea","hibiscus","hordeum","humulus","ilex","ipomoea","jasminum","juglans","juniperus","lactuca","lagerstroemia","lantana","lathyrus","lens","leucaena","ligustrum","linum","litchi","lolium","lonicera","lotus","luffa","lupinus","lycopersicon","macadamia","magnolia","malus","mangifera","manihot","manilkara","medicago","melia","mentha","momordica","morus","murraya","musa","nephelium","nerium","nicotiana","ocimum","olea","opuntia","oryza","panicum","paspalum","passiflora","pelargonium","pennisetum","persea","petunia","phaseolus","phoenix","physalis","pieris","piper","pistacia","pisum","pittosporum","plantago","platanus","plumeria","poa","polygonum","poncirus","populus","pouteria","prunus","psidium","pueraria","punica","pyrus","quercus","raphanus","rhamnus","rhododendron","rhus","ribes","ricinus","robinia","rosa","rubus","rumex","saccharum","salix","salvia","secale","senecio","setaria","sida","solanum","sonchus","sorbus","sorghum","spinacia","spondias","syringa","syzygium","tectona","terminalia","theobroma","tilia","trifolium","triticum","ulmus","urtica","vaccinium","viburnum","vicia","vigna","vitis","zea","zinnia","ziziphus"
"Insect2913",0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,0,1,0,1,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,0
"Insect2915",NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,1,NA,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,1,0,0,0
"Insect2916",NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,1,0,NA,0,1,0,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0
"Insect2917",0,0,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,0,0,0,1,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,1,0,0,0,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA
"Insect2918",0,0,NA,0,NA,0,0,NA,0,1,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,1,NA,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,1,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,1,NA,0,NA,NA,0,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,1,0,1,NA,0,0,1,1,NA,NA,NA,0,1,0,0,1,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0
"Insect2919",NA,NA,NA,1,0,NA,NA,NA,0,1,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,1,NA,0,0,NA,0,NA,NA,1,1,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,NA,0,0,0,0,NA,1,0,NA,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,NA,0,1,1,0,0,0,NA,0,0,NA,0,0,0,NA,1,0,NA,0,NA,0,0,0,1,0,NA,0,NA,0,0,0,NA,1,NA,NA,1,0,NA,NA,0,0,0,0,NA,NA
"Insect1847",0,0,0,1,0,NA,NA,0,0,1,NA,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,0,1,1,0,NA,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,1,1,0,0,0,0,0,1,0,NA,0,NA,0,0,NA,NA,NA,0,1,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,1,1,0,NA,0,1,0,NA,0,0,0,NA,0,0,1,0,NA,1,0,0,NA,NA,0,NA,0,1,1,0,0,1,0,NA,0,NA,0,NA,1,NA,0,0,1,0,0,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,1,NA,NA,0,1,1,NA,1,1,NA,1,0,0,1,1,1,NA,1,NA,0,0,0,0,NA,0,1,NA,NA,0,1,0,NA,0,0,0,1,0,1,0,NA,1,0,NA,0,0,0,0
"Insect2920",NA,NA,NA,1,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,1,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,1,NA,NA,0,NA,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,0,0,1,0,NA,NA,1,0,NA,NA,1,1,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,NA,NA,NA
"Insect2921",NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,0,0,0,NA,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,NA,0,NA,NA,NA,0,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA
"Insect1849",NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,1,NA,NA,1,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,1,NA,1,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,0,NA,0,1,0,0,NA,1,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,0,1,0,1,0,0,NA,1,1,0,0,1,0,1,0,0,1,1,NA,NA,1,NA,0,NA,0,NA,0,0,1,0,0,NA,NA,NA,NA,NA,0,1,1,0,1,0,1,0,0,NA,1,0,0,0
"Insect2400",0,0,NA,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,1,0,NA,0,NA,0,0,0,1,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,0,1,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,NA,0,1,1,0,0,1,0,1,0,NA,1,1,0,NA,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,NA,0,1,NA,0,NA,0,0,0,NA,NA,0
"Insect332",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,1,NA,0,NA,0,0,0,0,1,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,NA,1,1,0,0,0,0,0,NA,0,0,1,0,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,NA,1,1,NA,0
"Insect1854",0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,0,0,0,1,NA,0,0,NA,1,NA,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0
"Insect2926",NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA
"Insect2928",0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0
"Insect2929",0,1,1,1,0,NA,0,1,NA,NA,NA,0,NA,0,NA,0,1,0,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,1,0,NA,0,1,1,1,0,0,0,NA,0,0,0,0,1,NA,0,NA,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,0,1,NA,1,0,0,1,NA,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,NA,0,0,1,1,NA,NA,0,NA,0,NA,NA,NA,0,0,0,NA,NA,1,0,0,0,0,0,NA,1,NA,NA,NA,NA,0,0,NA,0,1,0,NA,0,1,1,0,0,1,NA,0,NA,1,1,0,0,NA,0,0,0,NA,1,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,1,NA,1,0,0,0,NA,0,0,0,0,1,0,NA,NA,1
"Insect2338",0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,1,0,0,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"Insect1856",NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,1,NA,0,0,0,0,NA,0,0,0,NA,0,0,1,0,NA,NA,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,1,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0
"Insect2292",NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,NA,NA,0,1,NA,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,1,0,NA,0,0,0,0,0
"Insect2933",0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,0,NA,0,NA,0,1,NA,0,0,0,NA,0,0,0,NA,0,0,0,1,0,NA,0,0,0,1,0,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,NA,1,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,1,0,0,1,0,NA,NA,1,NA,0,NA,1,0,0,0,0,0,0,NA,0,0,NA,0,1,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,NA,0,NA,1,0,0,NA,NA,NA,0,0,0,0,NA,0,1,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0
"Insect2545",NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,1,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA
"Insect2934",NA,NA,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,1,0,1,NA,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,1,1,1,0,NA,1,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,NA,0,0,1,NA,0,0,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,0
"Insect2935",0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,1,0,0,0,0,1,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,0,NA,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,NA,NA,1,0,0,0
"Insect2936",0,0,NA,0,0,NA,0,0,1,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,1,NA,1,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,1,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,NA,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,NA,0,0,0,NA
"Insect2939",0,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,0,NA,1,0,1,0,1,0,0,0,NA,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,1,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,1,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,0,1,0,1,0,NA,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,0,1,NA,0,1,0,0,0,NA,NA,0,0,0,0,1,NA,0,0,NA,NA,0,1,0,0,NA,0,0,NA,NA,NA,0,0,1,NA,NA
