"1","2","3","4","5","6","7","kingdom","phylum","class","order","family","genus","species"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria elegans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Santalales","Aptandraceae","Ongokea","Ongokea gore"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Lannea","Lannea coromandelica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Tectona","Tectona grandis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrophleum","Erythrophleum suaveolens"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","Carya","Carya illinoensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Vateria","Vateria indica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Cecropia","Cecropia insignis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Khaya","Khaya ivorensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Bischofia","Bischofia javanica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus kesiya"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Aucoumea","Aucoumea klaineana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Murraya","Murraya koenigii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Phoebe","Phoebe lanceolata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Leplaea","Leplaea laurentii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Sageraea","Sageraea laurina"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Albizia","Albizia lebbeck"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus macrocarpa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Swietenia","Swietenia macrophylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Blakea","Blakea maurofernandeziana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Shorea","Shorea maxwelliana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea odorata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Machilus","Machilus odoratissima"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Saccharum","Saccharum officinarum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria paniculata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea parviflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Dillenia","Dillenia pentagyna"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Prunus","Prunus persica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Malus","Malus pumila"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","Grevillea","Grevillea robusta"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Shorea","Shorea robusta"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Plumeria","Plumeria rubra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Leea","Leea indica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Gliricidia","Gliricidia sepium"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus subserratus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Dalbergia","Dalbergia sissoo"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Magnolia","Magnolia soulangeana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Swintonia","Swintonia spicifera"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Lagerstroemia","Lagerstroemia speciosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Ungnadia","Ungnadia speciosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Annona","Annona squamosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Altingiaceae","Liquidambar","Liquidambar styraciflua"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Chloroxylon","Chloroxylon swietenia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","Calophyllum","Calophyllum tetrapterum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Wrightia","Wrightia tinctoria"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Toona","Toona ciliata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Gluta","Gluta tourtour"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Gluta","Gluta travancorica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Gleditsia","Gleditsia triacanthos"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus tuberculatus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Liriodendron","Liriodendron tulipifera"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sterculia","Sterculia villosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Lithocarpus","Lithocarpus wallichianus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea odorata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Scorodophloeus","Scorodophloeus zenkeri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Dipterocarpus","Dipterocarpus zeylanicus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Sassafras","Sassafras albidum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","Fraxinus","Fraxinus americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Tilia","Tilia americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","Ulmus","Ulmus americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Nyssa","Nyssa aquatica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Tsuga","Tsuga canadensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Carpinus","Carpinus caroliniana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus chinensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans cinerea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea crenata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Taxodium","Taxodium distichum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Lindera","Lindera erythrocarpa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Abies","Abies fabri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Aesculus glabra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Fagus","Fagus grandifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","Carya","Carya illinoensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus lamellosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix","Salix interior"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Pentaphylacaceae","Cleyera","Cleyera japonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Styracaceae","Styrax","Styrax japonicus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","Ziziphus","Ziziphus jujuba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros kaki"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Carpinus","Carpinus laxiflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Fagus","Fagus japonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula nigra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans nigra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Chamaecyparis","Chamaecyparis obtusa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Proteales","Platanaceae","Platanus","Platanus occidentalis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron radicans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus rubra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","Ulmus","Ulmus rubra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rubrum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer saccharum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna siamea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","Schima","Schima superba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Fagus","Fagus sylvatica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus sylvestris"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","Celtis","Celtis tenuifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Liriodendron","Liriodendron tulipifera"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus typhina"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus germanus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus virginiana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Cola","Cola acuminata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Brosimum","Brosimum alicastrum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Terminalia","Terminalia amazonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria micans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis argentea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Miconia","Miconia argentea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Theobroma","Theobroma cacao"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea canephora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Machaerium","Machaerium cirrhiferum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Pinopsida","Pinales","Araucariaceae","Altingia","Altingia excelsa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea liberica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Falcataria","Falcataria moluccana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Gymnopodium","Gymnopodium floribundum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Schoutenia","Schoutenia ovata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acaciella","Acaciella glauca"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Tectona","Tectona grandis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Astronium","Astronium graveolens"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Chrysobalanaceae","Licania","Licania hypoleuca"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Tarennoidea","Tarennoidea wallichii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Mangifera","Mangifera indica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","Sambucus","Sambucus javanica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Grewia","Grewia laevigata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Ochroma","Ochroma pyramidale"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Dalbergia","Dalbergia latifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea liberica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Swietenia","Swietenia macrophylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Swietenia","Swietenia mahagoni"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Tephrosia","Tephrosia maxima"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","Trema","Trema micrantha"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Derris","Derris microphylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Butea","Butea monosperma"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna multijuga"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Macrolenes","Macrolenes muscosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Cecropia","Cecropia obtusifolia"
